institution_id,course_id,student_id,month,year_id,is_completed,is_approved,is_book,is_verified,remarks
25,7,24058,May,6,1,1,1,1,
71,4,24059,May,6,1,1,1,1,
25,7,24060,May,6,1,1,1,1,
71,4,24061,May,6,1,1,1,1,
25,7,24062,May,6,1,1,1,1,
25,7,24063,May,6,1,1,1,1,
25,7,24064,May,6,1,1,1,1,
25,7,24065,May,6,1,1,1,1,
71,4,24066,May,6,1,1,1,1,
25,7,24067,May,6,1,1,1,1,
25,7,24068,May,6,1,1,1,1,
71,4,24069,May,6,1,1,1,1,
71,4,24070,May,6,1,1,1,1,
25,7,24071,May,6,1,1,1,1,
71,4,24072,May,6,1,1,1,1,
25,7,24073,May,6,1,1,1,1,
71,4,24074,May,6,1,1,1,1,
25,7,24075,May,6,1,1,1,1,
71,4,24076,May,6,1,1,1,1,
25,7,24077,May,6,1,1,1,1,
71,4,24078,May,6,1,1,1,1,
73,4,24079,May,6,1,1,1,1,
25,7,24080,May,6,1,1,1,1,
71,4,24081,May,6,1,1,1,1,
25,7,24082,May,6,1,1,1,1,
71,4,24083,May,6,1,1,1,1,
71,4,24084,May,6,1,1,1,1,
73,4,24085,May,6,1,1,1,1,
71,4,24086,May,6,1,1,1,1,
71,4,24087,May,6,1,1,1,1,
21,3,11973,November,1,1,1,1,1,
21,3,11988,November,1,1,1,1,1,
73,4,24090,May,6,1,1,1,1,
21,3,11987,November,1,1,1,1,1,
21,3,11986,November,1,1,1,1,1,
21,3,24093,November,1,1,1,1,1,
73,4,24094,May,6,1,1,1,1,
21,3,11982,November,1,1,1,1,1,
21,3,24096,November,1,1,1,1,1,
21,3,24097,November,1,1,1,1,1,
21,3,24098,November,1,1,1,1,1,
21,3,11969,November,1,1,1,1,1,
21,3,24100,November,1,1,1,1,1,
21,3,24101,November,1,1,1,1,1,
73,4,24102,May,6,1,1,1,1,
21,3,24103,November,1,1,1,1,1,
21,3,11960,November,1,1,1,1,1,
6,3,24105,November,3,0,0,1,1,
21,3,24106,November,1,1,1,1,1,
6,3,24107,November,3,0,0,1,1,
21,3,24108,November,1,1,1,1,1,
21,3,24109,November,1,1,1,1,1,
9,4,24110,May,6,1,1,1,1,
21,3,24111,November,1,1,1,1,1,
9,4,24112,May,6,1,1,1,1,
21,3,24113,November,1,1,1,1,1,
9,4,24114,May,6,1,1,1,1,
21,3,24115,November,1,1,1,1,1,
9,4,24116,May,6,1,1,1,1,
21,3,24117,November,1,1,1,1,1,
9,4,24118,May,6,1,1,1,1,
21,3,24119,November,1,1,1,1,1,
9,4,24120,May,6,1,1,1,1,
21,3,24121,November,1,1,1,1,1,
9,4,24122,May,6,1,1,1,1,
9,4,24123,May,6,1,1,1,1,
21,3,24124,November,1,1,1,1,1,
21,3,24125,November,1,1,1,1,1,
9,4,24126,May,6,1,1,1,1,
9,4,24127,May,6,1,1,1,1,
21,3,24128,November,1,1,1,1,1,
21,3,24129,November,1,1,1,1,1,
9,4,24130,May,6,1,1,1,1,
9,4,24131,May,6,1,1,1,1,
21,3,6162,November,1,1,1,1,1,
21,3,24133,November,1,1,1,1,1,
9,4,22846,May,6,1,1,1,1,
9,4,24135,May,6,1,1,1,1,
6,1,24136,May,2,1,0,1,1,
9,4,24137,May,6,1,1,1,1,
71,3,24138,May,6,1,1,1,1,
71,3,24139,May,6,1,1,1,1,
71,3,24140,May,6,1,1,1,1,
71,3,24141,May,6,1,1,1,1,
71,3,24142,May,6,1,1,1,1,
78,4,21014,May,6,1,0,1,1,
15,4,24145,May,4,0,0,1,1,
15,4,24146,May,4,0,0,1,1,
15,4,24147,May,4,0,0,1,1,
15,4,24148,May,4,0,0,1,1,
15,4,24149,May,4,0,0,1,1,
15,4,24150,May,4,0,0,1,1,
23,1,24151,May,4,0,0,1,1,
15,4,24152,May,4,0,0,1,1,
15,4,24153,May,4,0,0,1,1,
23,1,24154,May,4,0,0,1,1,
15,4,24155,May,4,0,0,1,1,
23,1,24156,May,4,0,0,1,1,
15,4,24157,May,4,0,0,1,1,
23,1,24158,May,4,0,0,1,1,
23,1,24159,May,4,0,0,1,1,
23,1,24160,May,4,0,0,1,1,
23,1,24161,May,4,0,0,1,1,
9,4,24162,May,6,1,1,1,1,
9,4,24163,May,6,1,1,1,1,
9,4,24164,May,6,1,1,1,1,
23,1,24165,May,4,0,0,1,1,
9,4,24166,May,6,1,1,1,1,
9,4,24167,May,6,1,1,1,1,
9,4,24168,May,6,1,1,1,1,
9,4,24169,May,6,1,1,1,1,
9,4,24170,May,6,1,1,1,1,
23,1,24171,May,4,0,0,1,1,
9,4,24172,May,6,1,1,1,1,
23,1,24173,May,4,0,0,1,1,
9,4,24174,May,6,1,1,1,1,
9,4,24175,May,6,1,1,1,1,
9,4,24176,May,6,1,1,1,1,
23,1,2200,May,4,0,0,1,1,
9,4,24178,May,6,1,1,1,1,
23,1,24179,May,4,0,0,1,1,
9,4,24180,May,6,1,1,1,1,
23,1,24181,May,4,0,0,1,1,
9,4,24182,May,6,1,1,1,1,
9,4,24183,May,6,1,1,1,1,
9,4,24184,May,6,1,1,1,1,
9,4,24185,May,6,1,1,1,1,
9,4,24186,May,6,1,1,1,1,
9,4,24187,May,6,1,1,1,1,
44,3,24188,November,3,0,0,1,1,
15,4,24189,May,4,0,0,1,1,
15,4,24190,May,4,0,0,1,1,
9,4,24191,May,6,1,1,1,1,
9,4,24192,May,6,1,1,1,1,
9,4,24193,May,6,1,1,1,1,
9,4,24194,May,6,1,1,1,1,
15,4,24195,May,4,0,0,1,1,
23,1,24196,May,4,0,0,1,1,
9,4,24197,May,6,1,1,1,1,
9,4,24198,May,6,1,1,1,1,
9,4,24199,May,6,1,1,1,1,
23,1,24200,May,4,0,0,1,1,
9,4,24201,May,6,1,1,1,1,
9,4,24202,May,6,1,1,1,1,
15,4,24203,May,4,0,0,1,1,
9,4,24204,May,6,1,1,1,1,
9,4,24205,May,6,1,1,1,1,
44,1,24206,May,2,1,1,1,1,
23,1,3284,May,4,0,0,1,1,
9,4,24208,May,6,1,1,1,1,
71,3,24209,May,6,1,1,1,1,
9,4,24210,May,6,1,1,1,1,
9,4,24211,May,6,1,1,1,1,
9,4,24212,May,6,1,1,1,1,
15,4,24213,May,4,0,0,1,1,
71,3,24214,May,6,1,1,1,1,
23,1,24215,May,4,0,0,1,1,
71,3,24216,May,6,1,1,1,1,
71,3,24217,May,6,1,1,1,1,
23,1,14971,May,4,0,0,1,1,
15,4,24219,May,4,0,0,1,1,
9,4,24220,May,6,1,1,1,1,
71,3,24221,May,6,1,1,1,1,
23,1,24222,May,4,0,0,1,1,
9,4,24223,May,6,1,1,1,1,
9,4,24224,May,6,1,1,1,1,
9,4,24225,May,6,1,1,1,1,
20,3,24226,May,6,1,1,1,1,
9,4,24227,May,6,1,1,1,1,
9,4,24228,May,6,1,1,1,1,
23,1,24229,May,4,0,0,1,1,
20,3,24230,May,6,1,1,1,1,
71,3,24231,May,6,1,1,1,1,
9,4,24232,May,6,1,1,1,1,
15,4,24233,May,4,0,0,1,1,
9,4,24234,May,6,1,1,1,1,
71,3,24235,May,6,1,1,1,1,
9,4,24236,May,6,1,1,1,1,
23,1,24237,May,4,0,0,1,1,
15,4,24238,May,4,0,0,1,1,
9,4,24239,May,6,1,1,1,1,
20,3,21292,May,6,1,1,1,1,
23,1,24241,May,4,0,0,1,1,
23,1,14563,May,4,0,0,1,1,
20,3,24243,May,6,1,1,1,1,
23,1,24244,May,4,0,0,1,1,
23,1,24245,May,4,0,0,1,1,
20,3,24246,May,6,1,1,1,1,
23,1,24247,May,4,0,0,1,1,
20,3,24248,May,6,1,1,1,1,
15,4,24249,May,4,0,0,1,1,
23,1,24250,May,4,0,0,1,1,
20,3,24251,May,6,1,1,1,1,
23,1,1989,May,4,0,0,1,1,
20,3,24253,May,6,1,1,1,1,
23,1,24254,May,4,0,0,1,1,
3,10,24255,May,6,1,1,1,1,
20,3,24256,May,6,1,1,1,1,
3,10,24257,May,6,1,1,1,1,
23,1,24258,May,4,0,0,1,1,
20,3,24259,May,6,1,1,1,1,
3,10,24260,May,6,1,1,1,1,
3,10,24261,May,6,1,1,1,1,
23,1,17945,May,4,0,0,1,1,
20,3,24263,May,6,1,1,1,1,
3,10,24264,May,6,1,1,1,1,
3,10,24265,May,6,1,1,1,1,
3,10,24266,May,6,1,1,1,1,
15,4,24267,May,4,0,0,1,1,
20,3,24268,May,6,1,1,1,1,
3,10,24269,May,6,1,1,1,1,
23,1,2475,May,4,0,0,1,1,
3,10,24271,May,6,1,1,1,1,
15,4,24272,May,4,0,0,1,1,
3,10,24273,May,6,1,1,1,1,
20,3,24274,May,6,1,1,1,1,
3,10,24275,May,6,1,1,1,1,
3,10,24276,May,6,1,1,1,1,
3,10,24277,May,6,1,1,1,1,
20,3,24278,May,6,1,1,1,1,
3,10,24279,May,6,1,1,1,1,
23,1,24280,May,4,0,0,1,1,
3,10,24281,May,6,1,1,1,1,
23,1,24282,May,4,0,0,1,1,
3,10,24283,May,6,1,1,1,1,
20,3,24284,May,6,1,1,1,1,
3,10,24285,May,6,1,1,1,1,
23,1,24286,May,4,0,0,1,1,
3,10,16997,May,6,1,1,1,1,
23,1,24288,May,4,0,0,1,1,
3,10,24289,May,6,1,1,1,1,
3,10,24290,May,6,1,1,1,1,
20,3,24291,May,6,1,1,1,1,
23,1,24292,May,4,0,0,1,1,
23,1,24293,May,4,0,0,1,1,
15,4,24294,May,4,0,0,1,1,
20,3,24295,May,6,1,1,1,1,
23,1,24296,May,4,0,0,1,1,
20,3,24297,May,6,1,1,1,1,
73,4,24298,May,4,1,1,1,1,
23,1,24299,May,4,0,0,1,1,
20,3,24300,May,6,1,1,1,1,
23,1,24301,May,4,0,0,1,1,
20,3,978,May,6,1,1,1,1,
23,1,24303,May,4,0,0,1,1,
23,1,24304,May,4,0,0,1,1,
73,4,24305,May,4,1,1,1,1,
73,4,24306,May,4,1,1,1,1,
73,4,24307,May,4,1,1,1,1,
23,1,24308,May,4,0,0,1,1,
23,1,5746,May,4,0,0,1,1,
73,4,24310,May,4,1,1,1,1,
23,1,24311,May,4,0,0,1,1,
73,4,24312,May,4,1,1,1,1,
73,4,24313,May,4,1,1,1,1,
23,1,21157,May,4,0,0,1,1,
73,4,24315,May,4,1,1,1,1,
23,1,2183,May,4,0,0,1,1,
73,4,24317,May,4,1,1,1,1,
36,10,24318,May,6,1,1,1,1,
23,1,3707,November,3,1,0,1,1,
73,4,24320,May,4,1,1,1,1,
36,10,24321,May,6,1,1,1,1,
73,4,24322,May,4,1,1,1,1,
36,10,24323,May,6,1,1,1,1,
73,4,24324,May,4,1,1,1,1,
36,10,24325,May,6,1,1,1,1,
23,1,24326,May,4,0,0,1,1,
36,10,24327,May,6,1,1,1,1,
73,4,24328,May,4,1,1,1,1,
15,4,24329,May,4,0,0,1,1,
73,4,24330,May,4,1,1,1,1,
36,10,24331,May,6,1,1,1,1,
23,1,14967,May,4,0,0,1,1,
36,10,24333,May,6,1,1,1,1,
36,10,24334,May,6,1,1,1,1,
73,4,24335,May,4,1,1,1,1,
23,1,24336,May,4,0,0,1,1,
36,11,24337,May,6,1,1,1,1,
15,4,24338,May,4,0,0,1,1,
73,4,24339,May,4,1,1,1,1,
36,11,24340,May,6,1,1,1,1,
36,11,24341,May,6,1,1,1,1,
36,11,24342,May,6,1,1,1,1,
15,4,24343,May,4,0,0,1,1,
36,11,24344,May,6,1,1,1,1,
73,4,24345,May,4,1,1,1,1,
23,1,14984,May,4,0,0,1,1,
36,11,24347,May,6,1,1,1,1,
15,4,24348,May,4,0,0,1,1,
23,1,24349,May,4,0,0,1,1,
36,11,24350,May,6,1,1,1,1,
15,4,17250,May,4,0,0,1,1,
73,4,24352,May,4,1,1,1,1,
36,4,24353,May,6,1,1,1,1,
73,4,24354,May,4,1,1,1,1,
23,1,14672,May,4,0,0,1,1,
36,4,24356,May,6,1,1,1,1,
36,4,24357,May,6,1,1,1,1,
73,4,24358,May,4,1,1,1,1,
36,4,24359,May,6,1,1,1,1,
15,4,24360,May,4,0,0,1,1,
73,4,24361,May,4,1,1,1,1,
36,4,24362,May,6,1,1,1,1,
73,4,24363,May,4,1,1,1,1,
73,4,24364,May,4,1,1,1,1,
73,4,24365,May,4,1,1,1,1,
44,10,24366,May,6,1,1,1,1,
23,1,14708,May,4,0,0,1,1,
23,1,14708,May,4,0,0,1,1,
73,4,24369,May,4,1,1,1,1,
73,4,24370,May,4,1,1,1,1,
23,1,24371,May,4,0,0,1,1,
73,4,24372,May,4,1,1,1,1,
73,4,24373,May,4,1,1,1,1,
73,4,24374,May,4,1,1,1,1,
64,8,24375,November,3,1,1,1,1,
64,8,24376,November,3,1,1,1,1,
44,3,24377,May,6,1,1,1,1,
64,8,24378,November,3,1,1,1,1,
44,3,24379,May,6,1,1,1,1,
23,1,24380,May,4,0,0,1,1,
64,8,24381,November,3,1,1,1,1,
44,3,24382,May,6,1,1,1,1,
64,8,24383,November,3,1,1,1,1,
64,8,24384,November,3,1,1,1,1,
23,1,24385,May,4,0,0,1,1,
44,3,24386,May,6,1,1,1,1,
64,8,24387,November,3,1,1,1,1,
64,8,24388,November,3,1,1,1,1,
64,8,24389,November,3,1,1,1,1,
44,3,24390,May,6,1,1,1,1,
73,4,24391,May,4,1,1,1,1,
44,3,24392,May,6,1,1,1,1,
73,4,24393,May,4,1,1,1,1,
44,3,24394,May,6,1,1,1,1,
73,4,24395,May,4,1,1,1,1,
44,3,24396,May,6,1,1,1,1,
73,4,24397,May,4,1,1,1,1,
73,4,24398,May,4,1,1,1,1,
73,4,24399,May,4,1,1,1,1,
44,3,24401,May,6,1,1,1,1,
44,3,24402,May,6,1,1,1,1,
44,3,24403,May,6,1,1,1,1,
73,3,24404,May,4,1,1,1,1,
44,3,24405,May,6,1,1,1,1,
73,3,24406,May,4,1,1,1,1,
44,3,24407,May,6,1,1,1,1,
44,3,24408,May,6,1,1,1,1,
44,3,24409,May,6,1,1,1,1,
44,3,24410,May,6,1,1,1,1,
44,3,24411,May,6,1,1,1,1,
44,3,24412,May,6,1,1,1,1,
44,3,24413,May,6,1,1,1,1,
44,3,24414,May,6,1,1,1,1,
73,3,24415,May,4,1,1,1,1,
44,3,24416,May,6,1,1,1,1,
73,3,24417,May,4,1,1,1,1,
73,3,24418,May,4,1,1,1,1,
44,3,24419,May,6,1,1,1,1,
44,3,24420,May,6,1,1,1,1,
73,3,24421,May,4,1,1,1,1,
44,3,24422,May,6,1,1,1,1,
73,3,24423,May,4,1,1,1,1,
44,3,24424,May,6,1,1,1,1,
44,3,24425,May,6,1,1,1,1,
73,3,24426,May,4,1,1,1,1,
44,3,24427,May,6,1,1,1,1,
73,3,24428,May,4,1,1,1,1,
44,3,24429,May,6,1,1,1,1,
73,3,24430,May,4,1,1,1,1,
44,3,24431,May,6,1,1,1,1,
44,3,24432,May,6,1,1,1,1,
73,3,24433,May,4,1,1,1,1,
44,3,24434,May,6,1,1,1,1,
44,3,24435,May,6,1,1,1,1,
44,3,24436,May,6,1,1,1,1,
44,3,24437,May,6,1,1,1,1,
44,3,24438,May,6,1,1,1,1,
44,3,24439,May,6,1,1,1,1,
44,3,24440,May,6,1,1,1,1,
44,3,24441,May,6,1,1,1,1,
44,4,24442,May,6,1,1,1,1,
44,4,24443,May,6,1,1,1,1,
44,4,24444,May,6,1,1,1,1,
44,4,24445,May,6,1,1,1,1,
44,4,24446,May,6,1,1,1,1,
44,4,24447,May,6,1,1,1,1,
44,4,24448,May,6,1,1,1,1,
44,4,24449,May,6,1,1,1,1,
44,4,24450,May,6,1,1,1,1,
44,4,24451,May,6,1,1,1,1,
44,4,24452,May,6,1,1,1,1,
44,4,24453,May,6,1,1,1,1,
44,4,24454,May,6,1,1,1,1,
44,4,24455,May,6,1,1,1,1,
44,4,24456,May,6,1,1,1,1,
44,4,24457,May,6,1,1,1,1,
44,4,24458,May,6,1,1,1,1,
44,4,24459,May,6,1,1,1,1,
44,4,24460,May,6,1,1,1,1,
44,4,24461,May,6,1,1,1,1,
44,4,24462,May,6,1,1,1,1,
44,4,24463,May,6,1,1,1,1,
44,4,24464,May,6,1,1,1,1,
44,4,24465,May,6,1,1,1,1,
44,4,24466,May,6,1,1,1,1,
44,4,24467,May,6,1,1,1,1,
44,4,24468,May,6,1,1,1,1,
44,4,24469,May,6,1,1,1,1,
44,4,24470,May,6,1,1,1,1,
44,4,24471,May,6,1,1,1,1,
44,4,24472,May,6,1,1,1,1,
44,4,24473,May,6,1,1,1,1,
40,3,24474,May,6,1,1,1,1,
44,4,24475,May,6,1,1,1,1,
40,3,24476,May,6,1,1,1,1,
44,4,24477,May,6,1,1,1,1,
40,3,24478,May,6,1,1,1,1,
40,3,24479,May,6,1,1,1,1,
40,3,24480,May,6,1,1,1,1,
40,3,24481,May,6,1,1,1,1,
40,3,24482,May,6,1,1,1,1,
40,3,24483,May,6,1,1,1,1,
40,3,24484,May,6,1,1,1,1,
40,3,24485,May,6,1,1,1,1,
40,3,24486,May,6,1,1,1,1,
40,3,24487,May,6,1,1,1,1,
40,3,24488,May,6,1,1,1,1,
40,3,24489,May,6,1,1,1,1,
40,3,24490,May,6,1,1,1,1,
40,3,24491,May,6,1,1,1,1,
40,3,24492,May,6,1,1,1,1,
40,3,24493,May,6,1,1,1,1,
40,3,24494,May,6,1,1,1,1,
40,3,24495,May,6,1,1,1,1,
40,3,24496,May,6,1,1,1,1,
40,3,24497,May,6,1,1,1,1,
40,3,24498,May,6,1,1,1,1,
40,3,24499,May,6,1,1,1,1,
40,3,24500,May,6,1,1,1,1,
40,3,24501,May,6,1,1,1,1,
40,3,24502,May,6,1,1,1,1,
40,3,24503,May,6,1,1,1,1,
40,3,24504,May,6,1,1,1,1,
40,3,24505,May,6,1,1,1,1,
40,3,24506,May,6,1,1,1,1,
40,3,24507,May,6,1,1,1,1,
40,3,24508,May,6,1,1,1,1,
40,3,24509,May,6,1,1,1,1,
40,3,24510,May,6,1,1,1,1,
40,3,24511,May,6,1,1,1,1,
40,3,24512,May,6,1,1,1,1,
40,3,24513,May,6,1,1,1,1,
40,3,24514,May,6,1,1,1,1,
40,3,24515,May,6,1,1,1,1,
40,3,24516,May,6,1,1,1,1,
40,3,24517,May,6,1,1,1,1,
40,1,24518,May,6,1,1,1,1,
40,1,24519,May,6,1,1,1,1,
73,3,24520,May,4,1,1,1,1,
73,3,24521,May,4,1,1,1,1,
73,3,24522,May,4,1,1,1,1,
73,3,24523,May,4,1,1,1,1,
73,3,24525,May,4,1,1,1,1,
40,1,24524,May,6,1,1,1,1,
40,1,24527,May,6,1,1,1,1,
73,3,24528,May,4,1,1,1,1,
40,1,24529,May,6,1,1,1,1,
73,3,24530,May,4,1,1,1,1,
73,3,24531,May,4,1,1,1,1,
73,3,24532,May,4,1,1,1,1,
40,1,24533,May,6,1,1,1,1,
73,3,24534,May,4,1,1,1,1,
73,3,24535,May,4,1,1,1,1,
40,1,24536,May,6,1,1,1,1,
73,3,24537,May,4,1,1,1,1,
73,3,24538,May,4,1,1,1,1,
40,1,24539,May,6,1,1,1,1,
40,1,24540,May,6,1,1,1,1,
40,1,24541,May,6,1,1,1,1,
73,3,24542,May,4,1,1,1,1,
40,1,24543,May,6,1,1,1,1,
40,1,24544,May,6,1,1,1,1,
40,1,24545,May,6,1,1,1,1,
40,1,24546,May,6,1,1,1,1,
66,4,24547,May,6,1,1,1,1,
40,1,24548,May,6,1,1,1,1,
40,1,24549,May,6,1,1,1,1,
40,1,24551,May,6,1,1,1,1,
40,1,24552,May,6,1,1,1,1,
66,4,24553,May,6,1,1,1,1,
40,1,24554,May,6,1,1,1,1,
66,4,24555,May,6,1,1,1,1,
40,1,24556,May,6,1,1,1,1,
66,4,24557,May,6,1,1,1,1,
40,1,24558,May,6,1,1,1,1,
66,4,24559,May,6,1,1,1,1,
40,1,24560,May,6,1,1,1,1,
66,4,24561,May,6,1,1,1,1,
66,4,24562,May,6,1,1,1,1,
40,1,24563,May,6,1,1,1,1,
66,4,24564,May,6,1,1,1,1,
40,1,24565,May,6,1,1,1,1,
73,3,24566,May,4,1,1,1,1,
66,4,24567,May,6,1,1,1,1,
66,4,24568,May,6,1,1,1,1,
40,1,24569,May,6,1,1,1,1,
40,1,24570,May,6,1,1,1,1,
40,1,24571,May,6,1,1,1,1,
66,4,24572,May,6,1,1,1,1,
40,1,24573,May,6,1,1,1,1,
66,4,24574,May,6,1,1,1,1,
66,4,24575,May,6,1,1,1,1,
40,1,24576,May,6,1,1,1,1,
66,4,24577,May,6,1,1,1,1,
40,1,24578,May,6,1,1,1,1,
66,4,24579,May,6,1,1,1,1,
73,3,24580,May,4,1,1,1,1,
40,1,24581,May,6,1,1,1,1,
73,3,24582,May,4,1,1,1,1,
66,4,24583,May,6,1,1,1,1,
40,1,24584,May,6,1,1,1,1,
66,4,24585,May,6,1,1,1,1,
73,3,24586,May,4,1,1,1,1,
73,3,24587,May,4,1,1,1,1,
40,1,24588,May,6,1,1,1,1,
40,1,24589,May,6,1,1,1,1,
40,1,24590,May,6,1,1,1,1,
36,4,24591,May,6,1,1,1,1,
23,1,24592,May,4,0,0,1,1,
40,1,24593,May,6,1,1,1,1,
36,4,24594,May,6,1,1,1,1,
40,1,24595,May,6,1,1,1,1,
36,4,24596,May,6,1,1,1,1,
23,1,24597,May,4,0,0,1,1,
36,4,24598,May,6,1,1,1,1,
40,1,24599,May,6,1,1,1,1,
36,4,24600,May,6,1,1,1,1,
40,1,24601,May,6,1,1,1,1,
23,1,24602,May,4,0,0,1,1,
36,4,24603,May,6,1,1,1,1,
40,1,24604,May,6,1,1,1,1,
36,4,24605,May,6,1,1,1,1,
23,1,24606,May,4,0,0,1,1,
36,4,24607,May,6,1,1,1,1,
23,1,24608,May,4,0,0,1,1,
36,4,24609,May,6,1,1,1,1,
36,4,24610,May,6,1,1,1,1,
36,4,24611,May,6,1,1,1,1,
36,4,24612,May,6,1,1,1,1,
36,4,24613,May,6,1,1,1,1,
36,4,24614,May,6,1,1,1,1,
36,4,24615,May,6,1,1,1,1,
36,4,24616,May,6,1,1,1,1,
36,4,24617,May,6,1,1,1,1,
23,1,24618,May,4,0,0,1,1,
36,4,24619,May,6,1,1,1,1,
23,1,24620,May,4,0,0,1,1,
23,1,24621,May,4,0,0,1,1,
36,4,24622,May,6,1,1,1,1,
23,1,24623,May,4,0,0,1,1,
23,1,24624,May,4,0,0,1,1,
23,1,24625,May,4,0,0,1,1,
23,1,24626,May,4,0,0,1,1,
23,1,24627,May,4,0,0,1,1,
23,1,24628,May,4,0,0,1,1,
23,1,24629,May,4,0,0,1,1,
23,1,24630,May,4,0,0,1,1,
23,1,24631,May,4,0,0,1,1,
23,1,24632,May,4,0,0,1,1,
36,4,24633,May,6,1,1,1,1,
23,1,24634,May,4,0,0,1,1,
23,1,24635,May,4,0,0,1,1,
23,1,24636,May,4,0,0,1,1,
36,4,24637,May,6,1,1,1,1,
23,1,24638,May,4,0,0,1,1,
36,4,24639,May,6,1,1,1,1,
23,1,24640,May,4,0,0,1,1,
23,1,24641,May,4,0,0,1,1,
36,4,24642,May,6,1,1,1,1,
23,1,24643,May,4,0,0,1,1,
23,1,24644,May,4,0,0,1,1,
36,4,24645,May,6,1,1,1,1,
23,1,24646,May,4,0,0,1,1,
40,1,24647,May,6,1,1,1,1,
36,4,24648,May,6,1,1,1,1,
23,1,24649,May,4,0,0,1,1,
36,4,24650,May,6,1,1,1,1,
40,1,24651,May,6,1,1,1,1,
36,4,24652,May,6,1,1,1,1,
23,1,24653,May,4,0,0,1,1,
36,4,24654,May,6,1,1,1,1,
23,1,24655,May,4,0,0,1,1,
36,4,24656,May,6,1,1,1,1,
23,1,24657,May,4,0,0,1,1,
40,1,24658,May,6,1,1,1,1,
36,4,24659,May,6,1,1,1,1,
40,1,24660,May,6,1,1,1,1,
36,4,24661,May,6,1,1,1,1,
23,1,24662,May,4,0,0,1,1,
23,1,24663,May,4,0,0,1,1,
40,1,24664,May,6,1,1,1,1,
23,1,24665,May,4,0,0,1,1,
23,1,24666,May,4,0,0,1,1,
23,1,24667,May,4,0,0,1,1,
23,1,24668,May,4,0,0,1,1,
23,1,24669,May,4,0,0,1,1,
23,1,24670,May,4,0,0,1,1,
40,1,24671,May,6,1,1,1,1,
23,1,24672,May,4,0,0,1,1,
23,1,24673,May,4,0,0,1,1,
23,1,24674,May,4,0,0,1,1,
40,1,24675,May,6,1,1,1,1,
23,1,24676,May,4,0,0,1,1,
40,1,24677,May,6,1,1,1,1,
23,1,24678,May,4,0,0,1,1,
40,1,24679,May,6,1,1,1,1,
23,1,24680,May,4,0,0,1,1,
40,1,24681,May,6,1,1,1,1,
23,1,24682,May,4,0,0,1,1,
23,1,24683,May,4,0,0,1,1,
36,4,24684,May,6,1,1,1,1,
40,1,24685,May,6,1,1,1,1,
23,1,24686,May,4,0,0,1,1,
23,1,24687,May,4,0,0,1,1,
23,1,24688,May,4,0,0,1,1,
36,4,24689,May,6,1,1,1,1,
36,4,24690,May,6,1,1,1,1,
40,1,24691,May,6,1,1,1,1,
23,1,24692,May,4,0,0,1,1,
40,1,24693,May,6,1,1,1,1,
23,1,24694,May,4,0,0,1,1,
40,1,24695,May,6,1,1,1,1,
23,1,24696,May,4,0,0,1,1,
36,4,24697,May,6,1,1,1,1,
39,16,24698,May,5,1,0,1,1,
40,1,24699,May,6,1,1,1,1,
23,1,24700,May,4,0,0,1,1,
36,4,24701,May,6,1,1,1,1,
40,1,24702,May,6,1,1,1,1,
23,1,24703,May,4,0,0,1,1,
23,1,24704,May,4,0,0,1,1,
40,1,24705,May,6,1,1,1,1,
23,1,24706,May,4,0,0,1,1,
39,16,24707,May,5,1,0,1,1,
40,1,24708,May,6,1,1,1,1,
23,1,5715,May,4,0,0,1,1,
39,16,24710,May,5,1,0,1,1,
23,1,24711,May,4,0,0,1,1,
23,1,24712,May,4,0,0,1,1,
23,1,24713,May,4,0,0,1,1,
40,1,24714,May,6,1,1,1,1,
39,16,24715,May,5,1,0,1,1,
36,3,24716,May,6,1,1,1,1,
36,3,24717,May,6,1,1,1,1,
23,1,24718,May,4,0,0,1,1,
23,1,24719,May,4,0,0,1,1,
36,3,24720,May,6,1,1,1,1,
36,3,24721,May,6,1,1,1,1,
40,12,24722,May,6,1,1,1,1,
36,3,24723,May,6,1,1,1,1,
23,1,24724,May,4,0,0,1,1,
23,1,24725,May,4,0,0,1,1,
40,12,24726,May,6,1,1,1,1,
36,3,24727,May,6,1,1,1,1,
23,1,24728,May,4,0,0,1,1,
23,1,24729,May,4,0,0,1,1,
36,3,24730,May,6,1,1,1,1,
40,12,24731,May,6,1,1,1,1,
40,12,24732,May,6,1,1,1,1,
36,3,24733,May,6,1,1,1,1,
23,1,24734,May,4,0,0,1,1,
23,1,24735,May,4,0,0,1,1,
40,12,24736,May,6,1,1,1,1,
36,3,24737,May,6,1,1,1,1,
36,3,24738,May,6,1,1,1,1,
40,12,24739,May,6,1,1,1,1,
23,1,24740,May,4,0,0,1,1,
58,4,24741,May,4,1,1,1,1,
23,1,24742,May,4,0,0,1,1,
36,3,24743,May,6,1,1,1,1,
23,1,24744,May,4,0,0,1,1,
36,3,24745,May,6,1,1,1,1,
40,12,24746,May,6,1,1,1,1,
23,1,24747,May,4,0,0,1,1,
36,3,24748,May,6,1,1,1,1,
40,12,24749,May,6,1,1,1,1,
58,4,17520,May,4,1,1,1,1,
23,1,24751,May,4,0,0,1,1,
40,12,24752,May,6,1,1,1,1,
36,3,24753,May,6,1,1,1,1,
23,1,24754,May,4,0,0,1,1,
36,3,24755,May,6,1,1,1,1,
40,12,24756,May,6,1,1,1,1,
58,4,17523,May,4,1,1,1,1,
23,1,24758,May,4,0,0,1,1,
